date,region,product,revenue,orders,support_tickets,churn_rate
2025-08-11,US-West,Pro,13940.18,11,4,0.0302
2025-08-11,US-West,Basic,4661.56,12,7,0.033
2025-08-11,Europe,Enterprise,40952.18,6,4,0.0304
2025-08-11,Europe,Pro,12024.85,9,4,0.0311
2025-08-11,Europe,Basic,3593.24,10,4,0.0272
2025-08-11,Asia,Enterprise,37997.78,4,5,0.0275
2025-08-11,Asia,Pro,9574.84,5,9,0.0287
2025-08-11,Asia,Basic,3487.4,2,6,0.0306
2025-08-12,US-East,Enterprise,57255.5,10,6,0.0212
2025-08-12,US-East,Pro,16872.56,11,4,0.0388
2025-08-12,US-East,Basic,6147.86,12,7,0.0258
2025-08-12,US-West,Enterprise,47765.96,11,3,0.0243
2025-08-12,US-West,Pro,15280.83,9,6,0.0258
2025-08-12,US-West,Basic,4927.06,10,5,0.0299
2025-08-12,Europe,Enterprise,35574.29,10,3,0.0325
2025-08-12,Europe,Pro,11276.89,8,5,0.0359
2025-08-12,Europe,Basic,3590.4,7,5,0.0305
2025-08-12,Asia,Enterprise,33279.01,2,4,0.0407
2025-08-12,Asia,Pro,10016.56,9,6,0.033
2025-08-12,Asia,Basic,3825.26,7,4,0.0285
2025-08-13,US-East,Enterprise,51272.94,10,3,0.0293
2025-08-13,US-East,Pro,17355.08,10,7,0.0362
2025-08-13,US-East,Basic,5517.59,11,6,0.0255
2025-08-13,US-West,Enterprise,48658.92,9,6,0.0315
2025-08-13,US-West,Pro,13466.48,9,5,0.0242
2025-08-13,US-West,Basic,4693.77,8,5,0.0296
2025-08-13,Europe,Enterprise,31928.4,11,7,0.0333
2025-08-13,Europe,Pro,9612.83,5,5,0.039
2025-08-13,Europe,Basic,3275.64,8,6,0.0417
2025-08-13,Asia,Enterprise,34100.65,7,4,0.0405
2025-08-13,Asia,Pro,11170.68,9,2,0.031
2025-08-13,Asia,Basic,3873.58,6,4,0.0298
2025-08-14,US-East,Enterprise,53304.19,8,11,0.0242
2025-08-14,US-East,Pro,16563.42,10,4,0.0334
2025-08-14,US-East,Basic,5677.73,9,6,0.0334
2025-08-14,US-West,Enterprise,47162.54,8,5,0.0214
2025-08-14,US-West,Pro,14255.61,5,7,0.0347
2025-08-14,US-West,Basic,4816.33,10,9,0.0304
2025-08-14,Europe,Enterprise,31733.35,9,6,0.0426
2025-08-14,Europe,Pro,8582.36,6,2,0.0295
2025-08-14,Europe,Basic,2890.01,9,9,0.0569
2025-08-14,Asia,Enterprise,33440.95,5,3,0.0309
2025-08-14,Asia,Pro,10043.13,9,7,0.0373
2025-08-14,Asia,Basic,3318.72,7,4,0.023
2025-08-15,US-East,Enterprise,56984.13,11,3,0.0299
2025-08-15,US-East,Pro,18348.47,13,5,0.0293
2025-08-15,US-East,Basic,6295.46,12,5,0.0303
2025-08-15,US-West,Enterprise,46421.32,11,7,0.0261
2025-08-15,US-West,Pro,12888.42,8,4,0.0313
2025-08-15,US-West,Basic,5111.12,11,6,0.0329
2025-08-15,Europe,Enterprise,28909.82,9,1,0.0386
2025-08-15,Europe,Pro,7940.44,10,8,0.0603
2025-08-15,Europe,Basic,2628.41,7,4,0.048
2025-08-15,Asia,Enterprise,33769.55,7,9,0.0364
2025-08-15,Asia,Pro,10656.21,7,4,0.0339
2025-08-15,Asia,Basic,3290.35,5,5,0.0304
2025-08-16,US-East,Enterprise,34660.65,6,7,0.037
2025-08-16,US-East,Pro,10732.23,6,4,0.0314
2025-08-16,US-East,Basic,3501.22,8,8,0.0306
2025-08-16,US-West,Enterprise,30821.11,5,8,0.0304
2025-08-16,US-West,Pro,9098.77,6,7,0.026
2025-08-16,US-West,Basic,2925.65,7,4,0.0263
2025-08-16,Europe,Enterprise,11788.88,6,7,0.0398
2025-08-16,Europe,Pro,3863.03,4,7,0.0406
2025-08-16,Europe,Basic,1346.55,2,7,0.0416
2025-08-16,Asia,Enterprise,20857.31,3,6,0.0249
2025-08-16,Asia,Pro,6386.05,5,1,0.027
2025-08-16,Asia,Basic,1929.25,5,7,0.0239
2025-08-17,US-East,Enterprise,34467.84,5,4,0.0328
2025-08-17,US-East,Pro,9591.59,6,7,0.0218
2025-08-17,US-East,Basic,3249.98,4,3,0.0271
2025-08-17,US-West,Enterprise,28503.32,7,9,0.0275
2025-08-17,US-West,Pro,9111.97,6,8,0.0176
2025-08-17,US-West,Basic,2742.89,7,9,0.027
2025-08-17,Europe,Enterprise,26014.2,5,7,0.0207
2025-08-17,Europe,Pro,8068.95,6,5,0.0395
2025-08-17,Europe,Basic,2835.09,5,4,0.0344
2025-08-17,Asia,Enterprise,19051.18,4,7,0.0277
2025-08-17,Asia,Pro,5802.84,1,6,0.0289
2025-08-17,Asia,Basic,2004.44,5,11,0.0204
2025-08-18,US-East,Enterprise,55177.0,14,6,0.0288
2025-08-18,US-East,Pro,17379.22,11,8,0.031
2025-08-18,US-East,Basic,5043.06,12,8,0.035
2025-08-18,US-West,Enterprise,47213.2,7,3,0.0187
2025-08-18,US-West,Pro,16013.12,8,7,0.0287
2025-08-18,US-West,Basic,4544.93,10,4,0.0386
2025-08-18,Europe,Enterprise,44676.24,6,5,0.0311
2025-08-18,Europe,Pro,13306.88,8,5,0.0394
2025-08-18,Europe,Basic,4303.27,7,9,0.0333
2025-08-18,Asia,Enterprise,36210.96,10,4,0.0376
2025-08-18,Asia,Pro,10523.43,8,3,0.0324
2025-08-18,Asia,Basic,3416.57,8,5,0.0362
2025-08-19,US-East,Enterprise,53559.81,9,5,0.0295
2025-08-19,US-East,Pro,16309.2,8,5,0.0325
2025-08-19,US-East,Basic,5885.6,10,8,0.0327
2025-08-19,US-West,Enterprise,53057.86,12,7,0.0411
2025-08-19,US-West,Pro,13983.65,7,3,0.0351
2025-08-19,US-West,Basic,4529.93,9,3,0.0316
2025-08-19,Europe,Enterprise,42001.13,11,5,0.0305
2025-08-19,Europe,Pro,13168.74,9,2,0.0331
2025-08-19,Europe,Basic,3907.67,10,7,0.0278
2025-08-19,Asia,Enterprise,32712.95,5,7,0.02
2025-08-19,Asia,Pro,10152.78,4,9,0.0362
2025-08-19,Asia,Basic,3139.01,5,3,0.0283
2025-08-20,US-East,Enterprise,57483.55,10,4,0.0295
2025-08-20,US-East,Pro,17100.98,10,9,0.0267
2025-08-20,US-East,Basic,5891.04,12,11,0.0281
2025-08-20,US-West,Enterprise,48009.77,5,7,0.0299
2025-08-20,US-West,Pro,13859.56,8,7,0.025
2025-08-20,US-West,Basic,4730.55,9,4,0.0264
2025-08-20,Europe,Enterprise,46637.81,8,6,0.0266
2025-08-20,Europe,Pro,12087.86,10,5,0.0358
2025-08-20,Europe,Basic,4209.77,7,7,0.0285
2025-08-20,Asia,Enterprise,33625.04,3,5,0.0294
2025-08-20,Asia,Pro,11221.29,4,6,0.024
2025-08-20,Asia,Basic,3385.71,7,4,0.0375
2025-08-21,US-East,Enterprise,52385.98,13,2,0.0336
2025-08-21,US-East,Pro,16048.5,9,4,0.0347
2025-08-21,US-East,Basic,5340.54,11,8,0.0321
2025-08-21,US-West,Enterprise,45004.39,8,6,0.0355
2025-08-21,US-West,Pro,13672.75,12,2,0.023
2025-08-21,US-West,Basic,4612.97,8,6,0.0187
2025-08-21,Europe,Enterprise,44001.55,12,4,0.03
2025-08-21,Europe,Pro,12405.28,10,7,0.0336
2025-08-21,Europe,Basic,3965.31,10,5,0.0322
2025-08-21,Asia,Enterprise,34889.07,8,2,0.0286
2025-08-21,Asia,Pro,10659.61,10,8,0.0363
2025-08-21,Asia,Basic,3513.6,8,3,0.0216
2025-08-22,US-East,Enterprise,55902.96,10,5,0.0224
2025-08-22,US-East,Pro,16144.73,12,10,0.0238
2025-08-22,US-East,Basic,5303.19,8,4,0.0319
2025-08-22,US-West,Enterprise,41552.81,8,8,0.0263
2025-08-22,US-West,Pro,13900.82,8,5,0.0361
2025-08-22,US-West,Basic,4469.77,8,5,0.0314
2025-08-22,Europe,Enterprise,42534.71,9,5,0.0358
2025-08-22,Europe,Pro,13083.09,9,2,0.0289
2025-08-22,Europe,Basic,4601.96,6,6,0.0371
2025-08-22,Asia,Enterprise,31909.57,6,2,0.025
2025-08-22,Asia,Pro,10302.07,4,2,0.0296
2025-08-22,Asia,Basic,3005.96,6,6,0.0318
2025-08-23,US-East,Enterprise,34388.34,7,7,0.0252
2025-08-23,US-East,Pro,9445.23,3,6,0.0303
2025-08-23,US-East,Basic,3564.95,8,5,0.0338
2025-08-23,US-West,Enterprise,27916.32,8,11,0.0391
2025-08-23,US-West,Pro,8179.58,9,9,0.0241
2025-08-23,US-West,Basic,2769.36,3,7,0.0307
2025-08-23,Europe,Enterprise,26254.37,6,6,0.0229
2025-08-23,Europe,Pro,7044.13,8,7,0.0356
2025-08-23,Europe,Basic,2407.79,5,6,0.0274
2025-08-23,Asia,Enterprise,21218.44,2,3,0.0282
2025-08-23,Asia,Pro,5878.01,1,7,0.0415
2025-08-23,Asia,Basic,2034.86,2,5,0.0366
2025-08-24,US-East,Enterprise,36559.94,10,11,0.0276
2025-08-24,US-East,Pro,9666.77,4,5,0.0322
2025-08-24,US-East,Basic,3341.27,3,4,0.0262
2025-08-24,US-West,Enterprise,28506.42,6,6,0.0324
2025-08-24,US-West,Pro,8615.9,2,8,0.0302
2025-08-24,US-West,Basic,2646.99,5,5,0.0361
2025-08-24,Europe,Enterprise,25558.26,5,9,0.0313
2025-08-24,Europe,Pro,7855.11,9,9,0.0241
2025-08-24,Europe,Basic,2555.23,7,5,0.0294
2025-08-24,Asia,Enterprise,20015.83,2,4,0.0304
2025-08-24,Asia,Pro,6081.92,4,5,0.0402
2025-08-24,Asia,Basic,1971.63,8,9,0.0296
2025-08-25,US-East,Enterprise,59664.69,12,4,0.0297
2025-08-25,US-East,Pro,17302.0,13,7,0.0356
2025-08-25,US-East,Basic,5563.38,6,8,0.0267
2025-08-25,US-West,Enterprise,47402.43,11,12,0.0224
2025-08-25,US-West,Pro,14233.07,12,2,0.031
2025-08-25,US-West,Basic,4786.0,8,6,0.0238
2025-08-25,Europe,Enterprise,39004.98,6,4,0.0319
2025-08-25,Europe,Pro,11206.7,9,6,0.0247
2025-08-25,Europe,Basic,4034.25,6,6,0.0297
2025-08-25,Asia,Enterprise,29960.96,4,3,0.0232
2025-08-25,Asia,Pro,9933.48,5,4,0.0264
2025-08-25,Asia,Basic,3220.43,6,3,0.0295
2025-08-26,US-East,Enterprise,61308.91,10,5,0.031
2025-08-26,US-East,Pro,16645.56,10,8,0.0262
2025-08-26,US-East,Basic,5355.96,12,9,0.0237
2025-08-26,US-West,Enterprise,45510.31,7,6,0.0253
2025-08-26,US-West,Pro,13004.42,9,8,0.0293
2025-08-26,US-West,Basic,4868.12,11,9,0.029
2025-08-26,Europe,Enterprise,40161.2,7,5,0.0298
2025-08-26,Europe,Pro,12538.9,7,1,0.0308
2025-08-26,Europe,Basic,4582.8,11,3,0.0281
2025-08-26,Asia,Enterprise,31004.05,5,5,0.0334
2025-08-26,Asia,Pro,9370.18,7,6,0.0216
2025-08-26,Asia,Basic,3295.54,9,5,0.0291
2025-08-27,US-East,Enterprise,51325.24,9,9,0.0346
2025-08-27,US-East,Pro,16509.83,13,2,0.0278
2025-08-27,US-East,Basic,5582.14,11,8,0.0263
2025-08-27,US-West,Enterprise,47693.91,9,4,0.0314
2025-08-27,US-West,Pro,14113.23,8,4,0.0324
2025-08-27,US-West,Basic,4569.45,10,7,0.0308
2025-08-27,Europe,Enterprise,44351.52,9,3,0.0279
2025-08-27,Europe,Pro,12054.57,8,4,0.0303
2025-08-27,Europe,Basic,4292.2,4,7,0.0318
2025-08-27,Asia,Enterprise,32359.03,8,8,0.031
2025-08-27,Asia,Pro,10160.94,8,3,0.026
2025-08-27,Asia,Basic,3455.68,6,2,0.0284
2025-08-28,US-East,Enterprise,56897.93,9,3,0.0258
2025-08-28,US-East,Pro,16404.78,9,7,0.0248
2025-08-28,US-East,Basic,5475.77,10,7,0.0356
2025-08-28,US-West,Enterprise,46983.6,9,5,0.0317
2025-08-28,US-West,Pro,13841.52,7,6,0.029
2025-08-28,US-West,Basic,4340.97,8,11,0.0287
2025-08-28,Europe,Enterprise,37823.45,5,4,0.0274
2025-08-28,Europe,Pro,12743.55,9,5,0.0256
2025-08-28,Europe,Basic,4251.19,6,12,0.0347
2025-08-28,Asia,Enterprise,33895.28,7,5,0.0249
2025-08-28,Asia,Pro,9517.64,4,5,0.0323
2025-08-28,Asia,Basic,3447.89,7,5,0.0388
2025-08-29,US-East,Enterprise,54828.44,11,9,0.0333
2025-08-29,US-East,Pro,18089.56,12,7,0.035
2025-08-29,US-East,Basic,5243.29,8,6,0.029
2025-08-29,US-West,Enterprise,48868.62,8,1,0.0335
2025-08-29,US-West,Pro,12944.12,10,8,0.0361
2025-08-29,US-West,Basic,4601.21,6,5,0.0187
2025-08-29,Europe,Enterprise,38489.05,6,4,0.0216
2025-08-29,Europe,Pro,12524.25,7,4,0.0205
2025-08-29,Europe,Basic,4228.25,7,6,0.0401
2025-08-29,Asia,Enterprise,31767.04,5,9,0.0288
2025-08-29,Asia,Pro,11216.26,11,8,0.0274
2025-08-29,Asia,Basic,3404.29,5,1,0.0328
2025-08-30,US-East,Enterprise,31622.81,5,10,0.0283
2025-08-30,US-East,Pro,10594.42,5,14,0.0264
2025-08-30,US-East,Basic,3189.94,4,6,0.0318
2025-08-30,US-West,Enterprise,26775.36,6,8,0.033
2025-08-30,US-West,Pro,8276.28,5,3,0.0334
2025-08-30,US-West,Basic,2710.23,8,2,0.0331
2025-08-30,Europe,Enterprise,23851.58,4,7,0.0337
2025-08-30,Europe,Pro,7438.87,6,5,0.038
2025-08-30,Europe,Basic,2446.14,3,5,0.0236
2025-08-30,Asia,Enterprise,19810.53,6,7,0.0339
2025-08-30,Asia,Pro,5832.56,7,9,0.0348
2025-08-30,Asia,Basic,1833.33,1,2,0.0338
2025-08-31,US-East,Enterprise,29366.67,6,3,0.0296
2025-08-31,US-East,Pro,9478.04,7,5,0.0384
2025-08-31,US-East,Basic,3358.42,9,3,0.0288
2025-08-31,US-West,Enterprise,26040.45,2,8,0.0329
2025-08-31,US-West,Pro,8367.23,6,3,0.0386
2025-08-31,US-West,Basic,2794.61,4,5,0.0322
2025-08-31,Europe,Enterprise,25337.83,4,6,0.0374
2025-08-31,Europe,Pro,7472.97,6,11,0.0344
2025-08-31,Europe,Basic,2565.18,3,5,0.0343
2025-08-31,Asia,Enterprise,19714.54,2,5,0.0361
2025-08-31,Asia,Pro,5852.09,4,6,0.0318
2025-08-31,Asia,Basic,1847.61,3,7,0.0232
2025-09-01,US-East,Enterprise,57119.08,15,6,0.035
2025-09-01,US-East,Pro,17729.32,9,3,0.0331
2025-09-01,US-East,Basic,5511.57,9,5,0.0264
2025-09-01,US-West,Enterprise,47378.25,10,3,0.0313
2025-09-01,US-West,Pro,14442.27,6,2,0.0308
2025-09-01,US-West,Basic,4658.55,3,5,0.0332
2025-09-01,Europe,Enterprise,39404.9,10,6,0.0309
2025-09-01,Europe,Pro,11960.41,6,7,0.0331
2025-09-01,Europe,Basic,3852.56,8,8,0.0331
2025-09-01,Asia,Enterprise,33707.14,8,1,0.024
2025-09-01,Asia,Pro,9109.36,6,6,0.0332
2025-09-01,Asia,Basic,3036.56,7,5,0.0274
2025-09-02,US-East,Enterprise,54261.34,10,9,0.023
2025-09-02,US-East,Pro,15880.38,10,6,0.0222
2025-09-02,US-East,Basic,5633.87,11,4,0.0232
2025-09-02,US-West,Enterprise,47817.8,10,6,0.0286
2025-09-02,US-West,Pro,13624.2,12,4,0.029
2025-09-02,US-West,Basic,4760.93,11,7,0.0378
2025-09-02,Europe,Enterprise,38715.77,9,6,0.0301
2025-09-02,Europe,Pro,12683.97,9,8,0.0304
2025-09-02,Europe,Basic,3989.35,8,5,0.0268
2025-09-02,Asia,Enterprise,30217.62,5,5,0.0377
2025-09-02,Asia,Pro,9247.75,8,6,0.0303
2025-09-02,Asia,Basic,2980.5,6,6,0.0288
2025-09-03,US-East,Enterprise,50136.02,13,7,0.0281
2025-09-03,US-East,Pro,17239.49,13,6,0.0309
2025-09-03,US-East,Basic,5736.09,14,7,0.0311
2025-09-03,US-West,Enterprise,50490.79,11,8,0.034
2025-09-03,US-West,Pro,13751.57,4,0,0.0285
2025-09-03,US-West,Basic,4752.86,10,6,0.0272
2025-09-03,Europe,Enterprise,35709.87,7,6,0.0304
2025-09-03,Europe,Pro,12280.25,10,3,0.0357
2025-09-03,Europe,Basic,3885.25,6,4,0.0358
2025-09-03,Asia,Enterprise,34126.95,9,5,0.027
2025-09-03,Asia,Pro,9510.98,5,5,0.031
2025-09-03,Asia,Basic,3291.04,6,5,0.0305
2025-09-04,US-East,Enterprise,55382.8,14,5,0.0356
2025-09-04,US-East,Pro,15065.18,9,4,0.0247
2025-09-04,US-East,Basic,5546.86,12,9,0.0372
2025-09-04,US-West,Enterprise,48438.58,7,4,0.0329
2025-09-04,US-West,Pro,13465.98,6,6,0.0192
2025-09-04,US-West,Basic,4830.68,9,8,0.0326
2025-09-04,Europe,Enterprise,41196.81,5,8,0.0235
2025-09-04,Europe,Pro,12325.29,6,5,0.0202
2025-09-04,Europe,Basic,4359.17,5,8,0.0361
2025-09-04,Asia,Enterprise,32934.25,7,7,0.0282
2025-09-04,Asia,Pro,10346.02,10,6,0.0275
2025-09-04,Asia,Basic,3476.51,7,6,0.0344
2025-09-05,US-East,Enterprise,51963.15,9,3,0.0281
2025-09-05,US-East,Pro,16211.12,12,6,0.0403
2025-09-05,US-East,Basic,5448.84,6,6,0.0225
2025-09-05,US-West,Enterprise,37944.5,9,2,0.0346
2025-09-05,US-West,Pro,14765.54,8,6,0.036
2025-09-05,US-West,Basic,4685.65,11,11,0.0328
2025-09-05,Europe,Enterprise,40744.23,5,4,0.0232
2025-09-05,Europe,Pro,11108.7,5,5,0.0258
2025-09-05,Europe,Basic,3979.42,6,7,0.0297
2025-09-05,Asia,Enterprise,32227.82,5,3,0.0287
2025-09-05,Asia,Pro,10354.97,8,2,0.0266
2025-09-05,Asia,Basic,3161.91,4,3,0.0389
2025-09-06,US-East,Enterprise,31366.85,5,8,0.0306
2025-09-06,US-East,Pro,9263.47,6,9,0.0202
2025-09-06,US-East,Basic,3473.01,8,9,0.0288
2025-09-06,US-West,Enterprise,26372.25,3,8,0.0284
2025-09-06,US-West,Pro,7593.27,4,5,0.0293
2025-09-06,US-West,Basic,2730.6,3,5,0.0287
2025-09-06,Europe,Enterprise,25222.32,6,5,0.0289
2025-09-06,Europe,Pro,7448.26,5,3,0.0274
2025-09-06,Europe,Basic,2544.84,3,9,0.0304
2025-09-06,Asia,Enterprise,20260.26,6,6,0.0264
2025-09-06,Asia,Pro,5731.78,4,2,0.0334
2025-09-06,Asia,Basic,1844.11,4,9,0.0324
2025-09-07,US-East,Enterprise,32693.69,6,6,0.0363
2025-09-07,US-East,Pro,9675.85,4,4,0.0306
2025-09-07,US-East,Basic,2966.21,3,5,0.0353
2025-09-07,US-West,Enterprise,27525.41,2,5,0.03
2025-09-07,US-West,Pro,7610.92,5,1,0.0179
2025-09-07,US-West,Basic,2671.57,5,7,0.0247
2025-09-07,Europe,Enterprise,23167.66,6,6,0.0314
2025-09-07,Europe,Pro,7189.68,7,9,0.0305
2025-09-07,Europe,Basic,2570.89,2,8,0.0217
2025-09-07,Asia,Enterprise,19488.51,5,2,0.0234
2025-09-07,Asia,Pro,5787.0,6,4,0.0278
2025-09-07,Asia,Basic,1922.98,2,7,0.0225
2025-09-08,US-East,Enterprise,53387.76,10,9,0.0255
2025-09-08,US-East,Pro,15685.94,11,6,0.0197
2025-09-08,US-East,Basic,4696.26,10,8,0.0313
2025-09-08,US-West,Enterprise,43951.14,10,4,0.0184
2025-09-08,US-West,Pro,13358.81,7,10,0.037
2025-09-08,US-West,Basic,4588.8,10,4,0.0373
2025-09-08,Europe,Enterprise,40959.4,9,10,0.0271
2025-09-08,Europe,Pro,11896.52,10,8,0.0263
2025-09-08,Europe,Basic,3724.61,6,2,0.0213
2025-09-08,Asia,Enterprise,31576.07,10,6,0.0333
2025-09-08,Asia,Pro,9861.27,5,5,0.0283
2025-09-08,Asia,Basic,3005.75,7,7,0.0367
2025-09-09,US-East,Enterprise,51296.92,9,9,0.03
2025-09-09,US-East,Pro,16947.26,11,6,0.032
2025-09-09,US-East,Basic,5539.67,8,6,0.0196
2025-09-09,US-West,Enterprise,44813.64,8,2,0.0318
2025-09-09,US-West,Pro,13837.53,9,3,0.0336
2025-09-09,US-West,Basic,4474.29,7,3,0.023
2025-09-09,Europe,Enterprise,41872.29,7,5,0.0392
2025-09-09,Europe,Pro,13104.03,9,7,0.0293
2025-09-09,Europe,Basic,4169.48,8,6,0.0256
2025-09-09,Asia,Enterprise,29569.21,7,8,0.0251
2025-09-09,Asia,Pro,9466.08,6,8,0.0327
2025-09-09,Asia,Basic,3039.68,9,6,0.0292
2025-09-10,US-East,Enterprise,54005.59,14,6,0.0298
2025-09-10,US-East,Pro,16807.64,7,7,0.0232
2025-09-10,US-East,Basic,5220.88,10,6,0.0348
2025-09-10,US-West,Enterprise,44093.89,11,7,0.0256
2025-09-10,US-West,Pro,14476.47,12,9,0.0248
2025-09-10,US-West,Basic,4539.05,10,7,0.0243
2025-09-10,Europe,Enterprise,41513.03,7,5,0.0317
2025-09-10,Europe,Pro,10928.9,2,6,0.0183
2025-09-10,Europe,Basic,4031.91,8,2,0.0301
2025-09-10,Asia,Enterprise,31223.41,6,4,0.0339
2025-09-10,Asia,Pro,8818.03,9,8,0.0335
2025-09-10,Asia,Basic,3215.81,4,7,0.0274
2025-09-11,US-East,Enterprise,49674.03,9,4,0.0243
2025-09-11,US-East,Pro,15673.67,9,5,0.0312
2025-09-11,US-East,Basic,5083.9,11,11,0.0308
2025-09-11,US-West,Enterprise,42987.09,10,6,0.0209
2025-09-11,US-West,Pro,14315.69,9,11,0.0306
2025-09-11,US-West,Basic,4305.66,6,8,0.0321
2025-09-11,Europe,Enterprise,40007.81,10,9,0.0359
2025-09-11,Europe,Pro,10740.17,7,3,0.0303
2025-09-11,Europe,Basic,4282.99,10,4,0.0284
2025-09-11,Asia,Enterprise,30843.72,7,7,0.0296
2025-09-11,Asia,Pro,9149.66,9,10,0.0352
2025-09-11,Asia,Basic,3228.23,10,4,0.0276
2025-09-12,US-East,Enterprise,56474.29,8,5,0.0343
2025-09-12,US-East,Pro,15717.07,10,13,0.0263
2025-09-12,US-East,Basic,5430.64,15,4,0.0319
2025-09-12,US-West,Enterprise,49915.42,9,8,0.0295
2025-09-12,US-West,Pro,12434.01,4,5,0.0293
2025-09-12,US-West,Basic,4331.71,7,3,0.0239
2025-09-12,Europe,Enterprise,39569.4,8,7,0.0334
2025-09-12,Europe,Pro,11513.23,8,9,0.0253
2025-09-12,Europe,Basic,4121.65,3,6,0.0267
2025-09-12,Asia,Enterprise,31341.98,6,8,0.0268
2025-09-12,Asia,Pro,9046.43,9,6,0.0221
2025-09-12,Asia,Basic,3441.97,9,4,0.028
2025-09-13,US-East,Enterprise,31430.97,6,4,0.0288
2025-09-13,US-East,Pro,9315.01,6,6,0.038
2025-09-13,US-East,Basic,3247.37,8,2,0.0469
2025-09-13,US-West,Enterprise,27320.47,6,4,0.0244
2025-09-13,US-West,Pro,7838.22,4,5,0.0325
2025-09-13,US-West,Basic,2562.45,5,2,0.0327
2025-09-13,Europe,Enterprise,25558.2,8,4,0.0363
2025-09-13,Europe,Pro,6631.54,2,3,0.0299
2025-09-13,Europe,Basic,2421.76,7,7,0.0331
2025-09-13,Asia,Enterprise,20917.31,3,4,0.0258
2025-09-13,Asia,Pro,5629.25,7,9,0.0263
2025-09-13,Asia,Basic,1812.87,5,9,0.0356
2025-09-14,US-East,Enterprise,30411.56,5,6,0.0368
2025-09-14,US-East,Pro,8770.97,4,14,0.0309
2025-09-14,US-East,Basic,3361.13,4,3,0.0305
2025-09-14,US-West,Enterprise,24071.35,6,4,0.0341
2025-09-14,US-West,Pro,8429.28,4,4,0.0298
2025-09-14,US-West,Basic,2468.15,2,9,0.0311
2025-09-14,Europe,Enterprise,24558.28,2,4,0.0276
2025-09-14,Europe,Pro,7785.35,6,4,0.0328
2025-09-14,Europe,Basic,2355.57,1,6,0.0372
2025-09-14,Asia,Enterprise,19246.34,3,7,0.0321
2025-09-14,Asia,Pro,5323.12,5,11,0.0252
2025-09-14,Asia,Basic,1799.8,4,3,0.0304
2025-09-15,US-East,Enterprise,55474.15,10,6,0.032
2025-09-15,US-East,Pro,16829.41,9,4,0.0263
2025-09-15,US-East,Basic,5209.8,8,5,0.0281
2025-09-15,US-West,Enterprise,43115.86,6,6,0.034
2025-09-15,US-West,Pro,13511.94,12,6,0.0308
2025-09-15,US-West,Basic,4369.11,8,3,0.0297
2025-09-15,Europe,Enterprise,38622.95,8,5,0.0285
2025-09-15,Europe,Pro,11769.95,5,7,0.0372
2025-09-15,Europe,Basic,4074.36,9,4,0.0377
2025-09-15,Asia,Enterprise,29461.94,5,8,0.0256
2025-09-15,Asia,Pro,9176.19,5,4,0.0262
2025-09-15,Asia,Basic,3242.31,5,1,0.0353
2025-09-16,US-East,Enterprise,50024.71,9,8,0.027
2025-09-16,US-East,Pro,16723.58,11,7,0.0228
2025-09-16,US-East,Basic,4993.24,10,7,0.0315
2025-09-16,US-West,Enterprise,47304.04,9,8,0.0291
2025-09-16,US-West,Pro,13526.55,8,7,0.0276
2025-09-16,US-West,Basic,4321.38,13,3,0.0238
2025-09-16,Europe,Enterprise,40518.22,13,4,0.0373
2025-09-16,Europe,Pro,12408.44,12,5,0.0311
2025-09-16,Europe,Basic,4405.97,7,4,0.0312
2025-09-16,Asia,Enterprise,30477.4,3,7,0.0263
2025-09-16,Asia,Pro,10462.6,9,6,0.034
2025-09-16,Asia,Basic,3223.73,5,5,0.0267
2025-09-17,US-East,Enterprise,54079.68,10,7,0.0281
2025-09-17,US-East,Pro,17146.07,10,7,0.0372
2025-09-17,US-East,Basic,4990.39,8,4,0.0308
2025-09-17,US-West,Enterprise,49811.45,8,5,0.0299
2025-09-17,US-West,Pro,13068.35,7,9,0.0232
2025-09-17,US-West,Basic,4335.39,6,9,0.034
2025-09-17,Europe,Enterprise,40952.59,8,5,0.0333
2025-09-17,Europe,Pro,12321.31,6,13,0.0315
2025-09-17,Europe,Basic,4102.34,5,2,0.0319
2025-09-17,Asia,Enterprise,31494.19,4,5,0.0418
2025-09-17,Asia,Pro,9896.52,5,3,0.035
2025-09-17,Asia,Basic,3175.35,5,4,0.0343
2025-09-18,US-East,Enterprise,51852.1,8,7,0.0304
2025-09-18,US-East,Pro,13777.5,8,3,0.0311
2025-09-18,US-East,Basic,5014.31,10,7,0.0263
2025-09-18,US-West,Enterprise,41578.15,5,6,0.0282
2025-09-18,US-West,Pro,13786.65,8,2,0.0304
2025-09-18,US-West,Basic,4562.44,7,4,0.0329
2025-09-18,Europe,Enterprise,36898.76,8,7,0.0306
2025-09-18,Europe,Pro,11811.87,7,7,0.0244
2025-09-18,Europe,Basic,3651.14,9,7,0.0272
2025-09-18,Asia,Enterprise,30074.41,6,5,0.0284
2025-09-18,Asia,Pro,9287.9,3,10,0.0425
2025-09-18,Asia,Basic,3122.62,8,6,0.0326
2025-09-19,US-East,Enterprise,55161.23,10,6,0.0346
2025-09-19,US-East,Pro,16119.81,12,11,0.0339
2025-09-19,US-East,Basic,4787.35,10,6,0.0361
2025-09-19,US-West,Enterprise,47596.34,11,5,0.0426
2025-09-19,US-West,Pro,13377.25,7,5,0.0326
2025-09-19,US-West,Basic,4382.87,10,7,0.0231
2025-09-19,Europe,Enterprise,36068.93,8,6,0.0362
2025-09-19,Europe,Pro,12062.83,3,8,0.0277
